Date,open,close,volume
2009-05-29,124.76,135.81,79551300.0
2009-06-05,136.47,144.67,94902600.0
2009-06-12,143.82,136.97,120898200.0
2009-06-19,136.01,139.48,99125200.0
2009-06-26,140.67,142.44,101993000.0
2009-07-02,143.46,140.02,63803500.0
2009-07-10,138.7,138.52,83018400.0
2009-07-17,139.54,151.75,82573600.0
2009-07-24,153.27,159.986,123204900.0
2009-07-31,160.17,163.39,73970200.0
2009-08-07,165.21,165.51,69364500.0
2009-08-14,165.66,166.78,65946600.0
2009-08-21,163.55,169.22,75961100.0
2009-08-28,170.12,170.05,69220200.0
2009-09-04,168.16,170.31,64757100.0
2009-09-11,172.98,172.16,70222500.0
2009-09-18,170.83,185.02,104095000.0
2009-09-25,184.29,182.37,85148300.0
2009-10-02,183.87,184.9,82158400.0
2009-10-09,186.2,190.47,79477500.0
2009-10-16,191.02,188.05,64876400.0
2009-10-23,187.85,203.94,160327700.0
2009-10-30,203.67,188.5,119538300.0
2009-11-06,189.8,194.34,84605500.0
2009-11-13,196.94,204.45,74317600.0
2009-11-20,205.48,199.92,78751200.0
2009-11-27,203.0,200.59,49108800.0
2009-12-04,201.11,193.32,102910200.0
2009-12-11,193.32,194.67,107478000.0
2009-12-18,195.37,195.43,80923000.0
2009-12-24,196.05,209.04,64565600.0
2009-12-31,211.72,210.732,66223800.0
2010-01-08,213.43,211.98,91876300.0
2010-01-15,212.8,205.93,96055100.0
2010-01-22,208.33,197.75,101145800.0
2010-01-29,202.51,192.063,252672600.0
2010-02-05,192.37,195.46,131125200.0
2010-02-12,195.69,200.38,95976200.0
2010-02-19,201.94,201.67,64943900.0
2010-02-26,202.34,204.62,92814700.0
2010-03-05,205.75,218.95,98369800.0
2010-03-12,220.01,226.6,98871100.0
2010-03-19,225.38,222.2499,81890100.0
2010-03-26,220.47,230.9,101421100.0
2010-04-01,233.0,235.97,75066400.0
2010-04-09,234.975,241.79,95257100.0
2010-04-16,242.2,247.4,77523000.0
2010-04-23,247.03,270.83,138500800.0
2010-04-30,271.88,261.09,108861400.0
2010-05-07,263.84,235.86,179398000.0
2010-05-14,250.25,253.82,137381000.0
2010-05-21,254.7,242.32,181358800.0
2010-05-28,247.28,256.88,147671300.0
2010-06-04,259.69,255.965,106194000.0
2010-06-11,258.29,253.51,145159200.0
2010-06-18,255.96,274.074,129613900.0
2010-06-25,277.69,266.7,125943900.0
2010-07-02,266.93,246.94,149088700.0
2010-07-09,251.0,259.62,87187800.0
2010-07-16,258.53,249.9,158234800.0
2010-07-23,249.88,259.94,159421700.0
2010-07-30,260.0,257.25,93475900.0
2010-08-06,260.44,260.091,71431400.0
2010-08-13,261.48,249.1,80889000.0
2010-08-20,247.58,249.64,67560800.0
2010-08-27,251.79,241.62,93870400.0
2010-09-03,240.76,258.77,87047500.0
2010-09-10,256.64,263.41,60543800.0
2010-09-17,265.82,275.37,89745700.0
2010-09-24,276.08,292.32,119558800.0
2010-10-01,293.975,282.52,111037700.0
2010-10-08,281.6,294.07,95533600.0
2010-10-15,294.74,314.74,106210000.0
2010-10-22,318.47,307.47,141844900.0
2010-10-29,309.09,300.98,77355600.0
2010-11-05,302.22,317.13,84639600.0
2010-11-12,317.2,308.03,78809300.0
2010-11-19,308.46,306.73,86430000.0
2010-11-26,306.68,315.0,55851200.0
2010-12-03,315.5,317.44,79083000.0
2010-12-10,318.64,320.56,61376200.0
2010-12-17,324.37,320.61,68467700.0
2010-12-23,321.6,323.6,40394400.0
2010-12-31,322.8519,322.56,33567200.0
2011-01-07,325.64,336.12,57932100.0
2011-01-14,338.83,348.48,64317100.0
2011-01-21,329.52,326.72,161992900.0
2011-01-28,326.87,336.1,89482500.0
2011-02-04,335.8,346.5,63516900.0
2011-02-11,347.89,356.85,94461800.0
2011-02-18,356.79,350.56,86513900.0
2011-02-25,342.15,348.16,86583200.0
2011-03-04,351.24,360.0,86280600.0
2011-03-11,361.4,351.99,83370200.0
2011-03-18,353.18,330.67,133274500.0
2011-03-25,335.99,351.54,70069400.0
2011-04-01,353.15,344.56,60155100.0
2011-04-08,344.31,335.06,74869200.0
2011-04-15,334.06,327.46,68793300.0
2011-04-21,326.1,350.696,88705500.0
2011-04-29,350.34,350.13,83173700.0
2011-05-06,349.74,346.66,62907700.0
2011-05-13,347.86,340.5,52534100.0
2011-05-20,339.2,335.22,65572300.0
2011-05-27,329.97,337.41,50925400.0
2011-06-03,341.1,343.44,58016800.0
2011-06-10,344.84,325.9,72660500.0
2011-06-17,327.2,320.26,78173200.0
2011-06-24,317.355,326.35,90149200.0
2011-07-01,327.59,343.26,62318800.0
2011-07-08,343.0,359.71,60320600.0
2011-07-15,356.34,364.92,78604400.0
2011-07-22,365.43,393.3,120585800.0
2011-07-29,390.35,390.48,105440400.0
2011-08-05,397.78,373.62,145031500.0
2011-08-12,361.69,376.99,156286400.0
2011-08-19,379.63,356.03,108167100.0
2011-08-26,364.51,383.58,118972900.0
2011-09-02,388.18,374.05,76015800.0
2011-09-09,367.37,377.48,65758800.0
2011-09-16,375.89,400.5,91408900.0
2011-09-23,397.0,404.3,132869600.0
2011-09-30,399.86,381.32,109776400.0
2011-10-07,380.37,369.8,144188800.0
2011-10-14,379.09,422.0,95358600.0
2011-10-21,421.74,392.87,137222200.0
2011-10-28,396.18,404.95,78799200.0
2011-11-04,402.42,400.24,71009200.0
2011-11-11,399.91,384.62,93855000.0
2011-11-18,383.5201,374.94,73741600.0
2011-11-25,370.4,363.57,55001200.0
2011-12-02,372.35,389.7,67658700.0
2011-12-09,393.49,393.62,57818000.0
2011-12-16,391.68,381.02,61591500.0
2011-12-23,382.47,403.33,46694700.0
2011-12-30,403.1,405.0,31763500.0
2012-01-06,409.4,422.4,41135900.0
2012-01-13,425.5001,419.81,46639800.0
2012-01-20,424.2,420.3,42692900.0
2012-01-27,422.67,447.28,86989600.0
2012-02-03,445.71,459.68,54088100.0
2012-02-10,458.38,493.42,88894400.0
2012-02-17,499.53,502.12,141574700.0
2012-02-24,506.88,522.41,73999900.0
2012-03-02,521.31,545.18,114820100.0
2012-03-09,545.42,545.17,119759300.0
2012-03-16,548.982,585.57,160792400.0
2012-03-23,598.37,596.05,122010700.0
2012-03-30,599.79,599.55,114200300.0
2012-04-05,601.83,633.68,94542500.0
2012-04-13,626.13,605.23,130637800.0
2012-04-20,610.06,572.98,174876800.0
2012-04-27,570.61,603.0,138973100.0
2012-05-04,597.8,565.25,88038400.0
2012-05-11,561.5,566.71,77529300.0
2012-05-18,562.57,530.38,101406100.0
2012-05-25,534.5,562.29,97700400.0
2012-06-01,570.9,560.99,68664300.0
2012-06-08,561.5,580.32,74069600.0
2012-06-15,587.72,574.13,71466200.0
2012-06-22,570.96,582.1,63270800.0
2012-06-29,577.3,584.0,53151900.0
2012-07-06,584.73,605.88,55182800.0
2012-07-13,605.3,604.97,75005500.0
2012-07-20,605.12,604.3,60068500.0
2012-07-27,594.4,585.16,97892500.0
2012-08-03,590.92,615.7,67966100.0
2012-08-10,617.29,621.7,44779900.0
2012-08-17,623.39,648.11,56201400.0
2012-08-24,650.01,663.222,101746300.0
2012-08-31,679.99,665.24,54937600.0
2012-09-07,665.76,680.44,50897500.0
2012-09-14,680.45,691.28,103680300.0
2012-09-21,699.35,700.095,71663100.0
2012-09-28,686.86,667.105,102295000.0
2012-10-05,671.5,652.59,91450000.0
2012-10-12,646.88,629.714,106894400.0
2012-10-19,632.35,609.84,92572200.0
2012-10-26,612.42,604.0,124541500.0
2012-11-02,594.88,576.8,52524100.0
2012-11-09,583.515,547.06,131562900.0
2012-11-16,554.15,527.678,127954500.0
2012-11-23,540.7097,571.5,75425000.0
2012-11-30,575.9,585.28,92528300.0
2012-12-07,593.65,533.25,140365700.0
2012-12-14,525.0,509.794,119457600.0
2012-12-21,508.93,519.33,103950700.0
2012-12-28,520.35,509.5892,45985300.0
2013-01-04,510.53,527.0,77403900.0
2013-01-11,522.0,520.3,82218600.0
2013-01-18,502.68,500.0,115299500.0
2013-01-25,504.56,439.88,142569100.0
2013-02-01,437.825,453.62,94023200.0
2013-02-08,453.91,474.98,106496800.0
2013-02-15,476.5,460.16,83884700.0
2013-02-22,461.1,450.81,60354400.0
2013-03-01,453.85,430.47,83442600.0
2013-03-08,427.8,431.72,90764100.0
2013-03-15,429.7499,443.66,81911900.0
2013-03-22,441.45,461.91,79285500.0
2013-03-28,464.69,442.66,56053800.0
2013-04-05,441.9,423.2,72307500.0
2013-04-12,424.85,429.8,55369600.0
2013-04-19,427.0,390.53,101568600.0
2013-04-26,392.64,417.205,114740900.0
2013-05-03,420.45,449.98,93639400.0
2013-05-10,455.71,452.97,78083300.0
2013-05-17,451.51,433.26,90599600.0
2013-05-24,431.91,445.15,70708100.0
2013-05-31,449.9,449.735,51948000.0
2013-06-07,450.73,441.811,63469300.0
2013-06-14,444.73,430.05,55685400.0
2013-06-21,431.44,413.5,57278900.0
2013-06-28,407.4,396.53,74228400.0
2013-07-05,402.69,417.42,49138300.0
2013-07-12,420.11,426.51,54928000.0
2013-07-19,425.01,424.95,40894500.0
2013-07-26,429.46,440.99,57099100.0
2013-08-02,440.8,462.54,48624000.0
2013-08-09,464.69,454.45,52686200.0
2013-08-16,456.86,502.33,101976700.0
2013-08-23,504.34,501.02,59715200.0
2013-08-30,500.75,487.216,56239900.0
2013-09-06,493.1,498.22,45459100.0
2013-09-13,505.0,464.9,95909500.0
2013-09-20,461.0,467.41,89421200.0
2013-09-27,496.1,482.75,68166800.0
2013-10-04,477.25,483.03,53030200.0
2013-10-11,486.56,492.812,51831300.0
2013-10-18,489.83,508.89,49186000.0
2013-10-25,511.77,525.958,70301800.0
2013-11-01,529.04,520.03,74678500.0
2013-11-08,521.1,520.56,45541200.0
2013-11-15,519.99,524.991,43903200.0
2013-11-22,524.99,519.8,40484000.0
2013-11-29,521.02,556.07,46866800.0
2013-12-06,558.0,560.02,74759100.0
2013-12-13,560.9001,554.43,55485500.0
2013-12-20,555.02,549.02,65538600.0
2013-12-27,568.0,560.09,39241200.0
2014-01-03,557.46,540.98,39423800.0
2014-01-10,537.45,532.94,56159800.0
2014-01-17,529.91,540.67,62811100.0
2014-01-24,540.99,546.07,55039500.0
2014-01-31,550.07,500.6,116661100.0
2014-02-07,502.61,519.68,61947700.0
2014-02-14,518.66,543.99,54151400.0
2014-02-21,546.0,525.25,41380800.0
2014-02-28,523.15,526.24,52533200.0
2014-03-07,523.42,530.44,39435800.0
2014-03-14,528.36,524.69,41145600.0
2014-03-21,527.7,532.87,43442600.0
2014-03-28,538.42,536.86,48584200.0
2014-04-04,539.23,531.82,35265900.0
2014-04-11,528.02,519.61,44688500.0
2014-04-17,521.9,524.94,34688000.0
2014-04-25,525.34,571.94,68937100.0
2014-05-02,572.8,592.58,67823800.0
2014-05-09,590.14,585.5425,52371100.0
2014-05-16,587.49,597.51,37373300.0
2014-05-23,597.85,614.13,42229300.0
2014-05-30,615.88,633.0,57315800.0
2014-06-06,633.96,645.57,58974500.0
2014-06-13,92.7,91.28,293146997.0
2014-06-20,91.51,90.91,235227000.0
2014-06-27,91.32,91.98,216257000.0
2014-07-03,92.1,94.03,139168800.0
2014-07-11,94.14,95.22,231830000.0
2014-07-18,95.86,94.43,249075900.0
2014-07-25,94.99,97.671,276392000.0
2014-08-01,97.82,96.13,236825000.0
2014-08-08,96.37,94.74,223025000.0
2014-08-15,95.27,97.98,179363000.0
2014-08-22,98.49,101.32,246983800.0
2014-08-29,101.79,102.5,233048700.0
2014-09-05,103.06,98.97,322672500.0
2014-09-12,99.3,101.66,461559500.0
2014-09-19,102.81,100.96,296789500.0
2014-09-26,101.8,100.75,337730724.0
2014-10-03,98.65,99.62,247749150.0
2014-10-10,99.95,100.73,280258156.0
2014-10-17,101.33,97.67,358539741.0
2014-10-24,98.315,105.22,358532919.0
2014-10-31,104.85,108.0,220230607.0
2014-11-07,108.22,109.01,199952812.0
2014-11-14,109.02,114.18,205166680.0
2014-11-21,114.27,116.47,233414685.0
2014-11-28,116.85,118.93,100105403.0
2014-12-05,118.81,115.0,266701088.0
2014-12-12,114.1,109.73,259937920.0
2014-12-19,110.7,111.78,328856576.0
2014-12-26,112.16,113.99,119396530.0
2015-01-02,113.79,109.33,152088374.0
2015-01-09,108.29,112.01,282868187.0
2015-01-16,112.6,105.99,304226647.0
2015-01-23,107.84,112.98,198737041.0
2015-01-30,113.74,117.16,465842684.0
2015-02-06,118.05,118.93,270757404.0
2015-02-13,118.55,127.08,303206785.0
2015-02-20,127.49,129.495,194354942.0
2015-02-27,130.02,128.46,368216362.0
2015-03-06,129.25,126.6,246938492.0
2015-03-13,127.96,123.59,326514045.0
2015-03-20,123.88,125.9,266672975.0
2015-03-27,127.12,123.25,209326175.0
2015-04-02,124.05,125.32,162031791.0
2015-04-10,124.47,127.1,182207413.0
2015-04-17,128.37,124.75,171186168.0
2015-04-24,125.57,130.28,207440679.0
2015-05-01,132.31,128.95,420972321.0
2015-05-08,129.5,127.62,271891981.0
2015-05-15,127.39,128.77,208301514.0
2015-05-22,128.38,132.54,217297426.0
2015-05-29,132.6,130.28,198148567.0
2015-06-05,131.2,128.65,170840884.0
2015-06-12,128.9,127.17,220114589.0
2015-06-19,126.1,126.6,198525255.0
2015-06-26,127.49,126.75,195594004.0
2015-07-02,125.46,126.44,150981872.0
2015-07-10,124.94,123.28,275718368.0
2015-07-17,125.03,129.62,189245034.0
2015-07-24,130.97,124.5,344269021.0
2015-07-31,123.09,121.3,191598511.0
2015-08-07,121.5,115.52,384072497.0
2015-08-14,116.53,115.96,345185326.0
2015-08-21,116.04,105.76,320509056.0
2015-08-28,94.87,113.29,500362965.0
2015-09-04,112.13,109.27,298194194.0
2015-09-11,111.65,114.21,252662734.0
2015-09-18,116.58,113.45,277276007.0
2015-09-25,113.67,114.71,242696241.0
2015-10-02,113.85,110.38,311138027.0
2015-10-09,109.88,112.12,262432987.0
2015-10-16,112.73,111.04,184884970.0
2015-10-23,110.8,119.08,222074893.0
2015-10-30,118.08,119.5,322362121.0
2015-11-06,119.87,121.06,195203256.0
2015-11-13,120.96,112.34,216555289.0
2015-11-20,111.38,119.3,189947415.0
2015-11-27,119.27,117.81,109720453.0
2015-12-04,117.99,119.03,206765745.0
2015-12-11,118.98,113.18,188853944.0
2015-12-18,112.18,106.03,315791335.0
2015-12-24,107.28,108.03,126634011.0
2015-12-31,107.59,105.26,123761546.0
2016-01-08,102.61,96.96,343790211.0
2016-01-15,98.97,97.13,304337253.0
2016-01-22,98.41,101.42,243384093.0
2016-01-29,101.52,97.34,380336530.0
2016-02-05,96.47,94.02,217154766.0
2016-02-12,93.13,93.99,231122263.0
2016-02-19,95.02,96.04,168316315.0
2016-02-26,96.31,96.91,159052926.0
2016-03-04,96.86,103.01,201803826.0
2016-03-11,102.39,102.26,155221501.0
2016-03-18,101.91,105.92,182073165.0
2016-03-24,105.93,105.67,119783503.0
2016-04-01,106.0,109.99,147965003.0
2016-04-08,110.42,108.66,145722543.0
2016-04-15,108.97,109.85,162310051.0
2016-04-22,108.89,105.68,189053016.0
2016-04-29,105.0,93.74,349424063.0
2016-05-06,93.965,92.72,225607242.0
2016-05-13,93.0,90.52,216049836.0
2016-05-20,92.39,95.22,212707154.0
2016-05-27,95.87,100.35,204473324.0
2016-06-03,99.6,97.92,140176985.0
2016-06-10,97.99,98.83,124864375.0
2016-06-17,98.69,95.33,191732699.0
2016-06-24,96.0,93.4,206728924.0
2016-07-01,93.0,95.89,185461004.0
2016-07-08,95.39,96.68,112705961.0
2016-07-15,96.75,98.78,142910566.0
2016-07-22,98.7,98.66,147565456.0
2016-07-29,98.25,104.21,256571090.0
2016-08-05,104.41,107.48,170149120.0
2016-08-12,107.52,108.18,124505869.0
2016-08-19,108.14,109.36,132371408.0
2016-08-26,108.86,106.94,123605519.0
2016-09-02,106.62,107.73,133000624.0
2016-09-09,107.9,103.13,168803729.0
2016-09-16,102.65,114.92,390309366.0
2016-09-23,115.19,112.71,201095635.0
2016-09-30,111.64,113.05,156384035.0
2016-10-07,112.71,114.06,126029440.0
2016-10-14,115.02,117.63,208708383.0
2016-10-21,117.33,116.6,115531434.0
2016-10-28,117.1,113.72,210225569.0
2016-11-04,113.65,108.84,156346518.0
2016-11-11,110.08,108.43,207268979.0
2016-11-18,107.71,110.06,198341456.0
2016-11-25,110.12,111.79,94132421.0
2016-12-02,111.43,109.9,155499850.0
2016-12-09,110.0,113.95,151989664.0
2016-12-16,113.29,115.97,195015700.0
2016-12-23,115.8,116.52,113322891.0
2016-12-30,116.52,115.82,84828531.0
2017-01-06,115.8,117.91,103845468.0
2017-01-13,117.95,119.04,138810760.0
2017-01-20,118.34,120.0,116347987.0
2017-01-27,120.0,121.95,124748449.0
2017-02-03,120.93,129.08,249781248.0
2017-02-10,129.13,132.12,136449154.0
2017-02-17,133.08,135.72,136667496.0
2017-02-24,136.23,136.66,87908859.0
2017-03-03,137.14,139.78,127936976.0
2017-03-10,139.365,139.14,99672282.0
2017-03-17,138.85,139.99,121539506.0
2017-03-24,140.4,140.64,129673979.0
2017-03-31,139.39,143.66,127008757.0
2017-04-07,143.71,143.34,105402499.0
2017-04-13,143.6,141.05,87485653.0
2017-04-21,141.48,142.27,89248503.0
2017-04-28,143.5,143.65,89143525.0
2017-05-05,145.1,148.96,167777285.0
2017-05-12,149.03,156.1,167770544.0
2017-05-19,156.01,153.06,154981942.0
2017-05-26,154.0,153.61,101565411.0
2017-06-02,153.42,155.45,86663811.0
2017-06-09,154.34,148.98,93152454.0
2017-06-16,145.74,142.27,217066551.0
2017-06-23,143.66,146.28,121757322.0
2017-06-30,147.17,144.02,125310202.0
2017-07-07,144.88,144.18,76896820.0
2017-07-14,144.11,149.04,107844162.0
2017-07-21,148.82,150.27,103297255.0
2017-07-28,150.58,149.5,103916337.0
2017-08-04,149.9,156.39,159721244.0
2017-08-11,157.06,157.48,148310594.0
2017-08-18,159.32,157.5,130951564.0
2017-08-25,157.5,159.86,110686493.0
2017-09-01,160.14,164.05,124482489.0
2017-09-08,163.75,158.63,100402255.0
2017-09-15,160.5,159.88,217839085.0
2017-09-22,160.11,151.89,182738115.0
2017-09-29,149.99,154.12,152105993.0
2017-10-06,154.26,155.3,91971974.0
2017-10-13,155.81,156.99,80597481.0
2017-10-20,157.9,156.25,124593299.0
2017-10-27,156.89,163.05,119574587.0
2017-11-03,163.89,172.5,203892677.0
2017-11-10,172.365,174.67,136260721.0
2017-11-17,173.5,170.15,114281964.0
2017-11-24,170.29,174.97,79873651.0
2017-12-01,175.05,171.05,166555527.0
2017-12-08,172.48,169.37,134914322.0
2017-12-15,169.2,173.97,132453689.0
2017-12-22,174.88,175.01,115320238.0
2017-12-29,170.8,169.23,96281679.0
2018-01-05,170.16,175.0,99095223.0
2018-01-12,174.35,177.09,107548622.0
2018-01-19,177.9,178.46,122974060.0
2018-01-26,177.3,171.51,185072080.0
2018-02-02,170.16,160.5,248091289.0
2018-02-09,159.1,156.41,299885932.0
2018-02-16,158.5,172.43,222582467.0
2018-02-23,172.05,175.5,133197874.0
2018-03-02,176.35,176.21,196432091.0
2018-03-09,175.21,179.98,138442235.0
2018-03-16,180.29,178.02,151720299.0
2018-03-23,177.32,164.94,168666122.0
2018-03-29,168.07,167.78,155302506.0
2018-04-06,167.88,168.38,164408813.0
2018-04-13,169.88,174.73,128077139.0
2018-04-20,175.0301,165.72,169238340.0
2018-04-27,166.8348,162.32,162208431.0
2018-05-04,162.1302,183.83,252805668.0
2018-05-11,185.18,188.59,148266951.0
2018-05-14,189.01,188.15,20403064.0
